NECTA Code,NECTA Division Code,Combined NECTA Code,NECTA Title,Metropolitan/Micropolitan NECTA,NECTA Division Title,Combined NECTA Title,City or Town Name,FIPS State Code,FIPS County Code,FIPS County Subdivision Code
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Milton town,50,007,45250
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Richmond town,50,007,59275
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,St. George town,50,007,62050
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Shelburne town,50,007,64300
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,South Burlington city,50,007,66175
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Underhill town,50,007,73975
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Westford town,50,007,80350
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Williston town,50,007,84475
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Winooski city,50,007,85150
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Bakersfield town,50,011,02500
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Fairfax town,50,011,24925
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Fairfield town,50,011,25225
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Fletcher town,50,011,26500
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Georgia town,50,011,27700
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,St. Albans city,50,011,61675
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,St. Albans town,50,011,61750
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Swanton town,50,011,71725
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Grand Isle town,50,013,29275
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,North Hero town,50,013,50650
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,South Hero town,50,013,67000
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Cambridge town,50,015,11500
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Duxbury town,50,023,18550
72500,,725,"Claremont, NH",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Claremont city,33,019,12900
72500,,725,"Claremont, NH",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Unity town,33,019,77940
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Boscawen town,33,013,06260
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Bow town,33,013,06500
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Canterbury town,33,013,09860
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Chichester town,33,013,12420
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Concord city,33,013,14200
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Epsom town,33,013,24900
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hopkinton town,33,013,37540
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Loudon town,33,013,43380
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Salisbury town,33,013,66980
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Warner town,33,013,78580
72700,,715,"Concord, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Webster town,33,013,80020
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Bethel town,09,001,04720
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Brookfield town,09,001,08980
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Danbury city and town,09,001,18500
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",New Fairfield town,09,001,50860
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Newtown town,09,001,52980
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Sherman town,09,001,68310
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Bridgewater town,09,005,08210
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",New Milford town,09,005,52630
72850,,720,"Danbury, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Roxbury town,09,005,65930
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Berwick town,23,031,04720
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Lebanon town,23,031,38425
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,South Berwick town,23,031,70030
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Dover city,33,017,18820
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Durham town,33,017,19700
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Farmington town,33,017,26020
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Lee town,33,017,41460
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Madbury town,33,017,44820
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Middleton town,33,017,47700
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Milton town,33,017,48660
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,New Durham town,33,017,51220
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Rochester city,33,017,65140
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Rollinsford town,33,017,65540
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Somersworth city,33,017,69940
73050,,,"Dover-Durham, NH-ME",Metropolitan NECTA,,,Strafford town,33,017,73860
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Bernardston town,25,011,05560
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Colrain town,25,011,14885
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Erving town,25,011,21780
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Gill town,25,011,25730
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Greenfield Town city,25,011,27100
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Heath town,25,011,29650
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Leyden town,25,011,35285
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Montague town,25,011,42285
73300,,790,"Greenfield Town, MA",Micropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Northfield town,25,011,47835
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Avon town,09,003,02060
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Berlin town,09,003,04300
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Bloomfield town,09,003,05910
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Bristol city and town,09,003,08490
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Burlington town,09,003,10100
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Canton town,09,003,12270
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",East Granby town,09,003,22070
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",East Hartford town,09,003,22630
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Farmington town,09,003,27600
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Glastonbury town,09,003,31240
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Granby town,09,003,32640
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Hartford city and town,09,003,37070
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Hartland town,09,003,37140
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Manchester town,09,003,44700
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Marlborough town,09,003,45820
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",New Britain city and town,09,003,50440
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Newington town,09,003,52140
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Plainville town,09,003,60120
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Rocky Hill town,09,003,65370
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Simsbury town,09,003,68940
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Southington town,09,003,70550
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",South Windsor town,09,003,71390
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",West Hartford town,09,003,82590
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Wethersfield town,09,003,84900
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Windsor town,09,003,87000
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Barkhamsted town,09,005,02760
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",New Hartford town,09,005,51350
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Plymouth town,09,005,60750
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Thomaston town,09,005,75730
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Cromwell town,09,007,18080
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",East Haddam town,09,007,22280
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",East Hampton town,09,007,22490
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Haddam town,09,007,35230
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Middletown city and town,09,007,47360
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Portland town,09,007,61800
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Colchester town,09,011,15910
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Andover town,09,013,01080
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Bolton town,09,013,06260
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Columbia town,09,013,16400
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Coventry town,09,013,17800
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Ellington town,09,013,25360
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Hebron town,09,013,37910
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Mansfield town,09,013,44910
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Stafford town,09,013,72090
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Tolland town,09,013,76290
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Union town,09,013,77830
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Vernon town,09,013,78250
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Willington town,09,013,85950
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Ashford town,09,015,01430
73450,,790,"Hartford-East Hartford-Middletown, CT",Metropolitan NECTA,,"Springfield-Hartford-East Hartford, MA-CT",Chaplin town,09,015,13810
73750,,,"Keene, NH",Micropolitan NECTA,,,Alstead town,33,005,00820
73750,,,"Keene, NH",Micropolitan NECTA,,,Chesterfield town,33,005,12260
73750,,,"Keene, NH",Micropolitan NECTA,,,Gilsum town,33,005,29220
73750,,,"Keene, NH",Micropolitan NECTA,,,Harrisville town,33,005,34420
73750,,,"Keene, NH",Micropolitan NECTA,,,Keene city,33,005,39300
73750,,,"Keene, NH",Micropolitan NECTA,,,Marlborough town,33,005,45460
73750,,,"Keene, NH",Micropolitan NECTA,,,Marlow town,33,005,45700
73750,,,"Keene, NH",Micropolitan NECTA,,,Nelson town,33,005,50580
73750,,,"Keene, NH",Micropolitan NECTA,,,Richmond town,33,005,64420
73750,,,"Keene, NH",Micropolitan NECTA,,,Roxbury town,33,005,65700
73750,,,"Keene, NH",Micropolitan NECTA,,,Stoddard town,33,005,73700
73750,,,"Keene, NH",Micropolitan NECTA,,,Sullivan town,33,005,74900
73750,,,"Keene, NH",Micropolitan NECTA,,,Surry town,33,005,75300
73750,,,"Keene, NH",Micropolitan NECTA,,,Swanzey town,33,005,75700
73750,,,"Keene, NH",Micropolitan NECTA,,,Troy town,33,005,77380
73750,,,"Keene, NH",Micropolitan NECTA,,,Westmoreland town,33,005,82660
73750,,,"Keene, NH",Micropolitan NECTA,,,Winchester town,33,005,85540
73900,,715,"Laconia, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Belmont town,33,001,04740
73900,,715,"Laconia, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Gilford town,33,001,28740
73900,,715,"Laconia, NH",Micropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Laconia city,33,001,40180
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Canaan town,33,009,08980
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Enfield town,33,009,24340
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Grafton town,33,009,30820
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Hanover town,33,009,33860
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Lebanon city,33,009,41300
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Lyme town,33,009,44260
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Orange town,33,009,58340
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Orford town,33,009,58500
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Piermont town,33,009,61060
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Cornish town,33,019,15060
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Croydon town,33,019,16340
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Grantham town,33,019,31220
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Plainfield town,33,019,62340
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Springfield town,33,019,72740
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Bradford town,50,017,07375
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Fairlee town,50,017,25675
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Strafford town,50,017,70675
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Thetford town,50,017,72400
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",West Fairlee town,50,017,79975
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Hartford town,50,027,32275
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Hartland town,50,027,32425
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Norwich town,50,027,52900
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Pomfret town,50,027,56350
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Royalton town,50,027,60850
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Sharon town,50,027,63775
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",West Windsor town,50,027,83050
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Windsor town,50,027,84925
74350,,725,"Lebanon, NH-VT",Micropolitan NECTA,,"Lebanon-Claremont, NH-VT",Woodstock town,50,027,85975
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Ashby town,25,017,01955
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Ashburnham town,25,027,01885
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Fitchburg city,25,027,23875
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Gardner city,25,027,25485
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hubbardston town,25,027,31435
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Leominster city,25,027,35075
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Lunenburg town,25,027,37420
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Petersham town,25,027,53120
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Phillipston town,25,027,53225
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Templeton town,25,027,69275
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Westminster town,25,027,77010
74500,,715,"Leominster-Gardner, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Winchendon town,25,027,80405
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Auburn city,23,001,02060
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Greene town,23,001,29255
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Leeds town,23,001,38565
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Lewiston city,23,001,38740
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Lisbon town,23,001,40035
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Livermore town,23,001,40665
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Mechanic Falls town,23,001,44585
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Minot town,23,001,46160
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Poland town,23,001,60020
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Sabattus town,23,001,64570
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Turner town,23,001,77800
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Wales town,23,001,79585
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Litchfield town,23,011,40175
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Monmouth town,23,011,46405
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Buckfield town,23,017,08710
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Canton town,23,017,10005
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Hartford town,23,017,31670
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Hebron town,23,017,32370
74650,,775,"Lewiston-Auburn, ME",Metropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Sumner town,23,017,75035
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Bedford town,33,011,04500
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Goffstown town,33,011,29860
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Manchester city,33,011,45140
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",New Boston town,33,011,50740
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Weare town,33,011,79780
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Allenstown town,33,013,00660
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Dunbarton town,33,013,19460
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hooksett town,33,013,37300
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Pembroke town,33,013,60020
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Auburn town,33,015,02820
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Candia town,33,015,09300
74950,,715,"Manchester, NH",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Deerfield town,33,015,17460
75550,,715,"New Bedford, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Acushnet town,25,005,00520
75550,,715,"New Bedford, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Dartmouth town,25,005,16425
75550,,715,"New Bedford, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Fairhaven town,25,005,22130
75550,,715,"New Bedford, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",New Bedford city,25,005,45000
75550,,715,"New Bedford, MA",Metropolitan NECTA,,"Boston-Worcester-Providence, MA-RI-NH-CT-ME",Mattapoisett town,25,023,39450
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Chester town,09,007,14300
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Clinton town,09,007,15350
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Deep River town,09,007,19130
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Durham town,09,007,20810
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Essex town,09,007,26270
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Killingworth town,09,007,40710
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Middlefield town,09,007,47080
75700,,720,"New Haven, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Old Saybrook town,09,007,57320
